method,protocol,direction,fold,seed,point_id,k,wq,error_ringdown,error_ringdown_plus_geometry,ringdown_only,ringdown_plus_photon_geometry,delta_log_sigma_min,delta_error_wq
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,2.2818177301764383e-05,0.0028415511767793,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0028187329994775355
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0029385952247807,0.0018125587233674,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0011260365014133002
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0014075676989679,0.0019130027585703,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0005054350596023999
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0106796091719791,0.0030777832160279,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0076018259559512006
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0096191910432987,0.0407884395187048,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.031169248475406097
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0017644898770093,0.0020521853056619,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0002876954286526001
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.000981841070849,0.0066252958162115,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0056434547453625
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0008854608353379,0.0035157618096316,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0026303009742937
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0006772521032216,0.0047425190850376,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.004065266981816
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0203241829608579,0.0052198003055333,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0151043826553246
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,0.1086274440948359,0.0058552099617993,0.4789355293569046,1.847100985906711,1.3498066602365428,0.1027722341330366
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0031712787113412,0.0012533744695504,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0019179042417907998
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0038195042698128,0.0020363826849819,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0017831215848309002
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.03,0.03,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.03,0.0,0.4789355293569046,1.847100985906711,1.3498066602365428,0.03
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,0.03,0.0,0.4789355293569046,1.847100985906711,1.3498066602365428,0.03
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.03,0.0,0.4789355293569046,1.847100985906711,1.3498066602365428,0.03
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.03,0.0,0.4789355293569046,1.847100985906711,1.3498066602365428,0.03
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0266666666666666,0.0,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0266666666666666
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0266666666666666,0.0266666666666666,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0266666666666666,0.0,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0266666666666666
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0266666666666666,0.0,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0266666666666666
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0266666666666666,0.0,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0266666666666666
RF,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0761626578282828,0.0057702380952382,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0703924197330446
RF,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0575449086792838,0.00804708994709,0.4789355293569046,1.847100985906711,1.3498066602365428,0.049497818732193805
RF,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0597737764550264,0.0006399305555555,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0591338458994709
RF,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0640911706349208,0.0055479166666668,0.4789355293569046,1.847100985906711,1.3498066602365428,0.058543253968254
RF,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0468957983193276,0.0045106481481479,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0423851501711797
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0313528356481481,0.0246105489417993,0.4789355293569046,1.847100985906711,1.3498066602365428,0.006742286706348799
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0195095238095237,0.0298789351851851,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0103694113756614
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0615859623015873,0.0264680555555556,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0351179067460317
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0342890046296299,0.0321101190476191,0.4789355293569046,1.847100985906711,1.3498066602365428,0.002178885582010799
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0123900462962962,0.0253596726190478,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0129696263227516
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.0239941820610437,0.0085030271287079,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0154911549323358
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.0321232777001562,0.0139375045882864,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0181857731118698
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.0340374917639412,0.0043872709540185,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.029650220809922696
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2029,k0.00100000_wq-0.52500000,0.001,-0.525,0.0485014339762678,0.0070436306783964,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.041457803297871396
HGB,grouped_physical_interpolation,,blocks_3x3_g4,2030,k0.00100000_wq-0.52500000,0.001,-0.525,0.0340811317085728,0.0041692625780408,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.029911869130532
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.0827437638298032,0.0006271617791527,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0821166020506505
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.0799398845281438,0.009287705889582,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0706521786385618
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.0725096616022156,0.0138584130393776,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.058651248562838
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,k0.00100000_wq-0.52500000,0.001,-0.525,0.0907336419510744,0.0013320660516762,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0894015758993982
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,k0.00100000_wq-0.52500000,0.001,-0.525,0.0942288774407418,0.0061563827605399,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.08807249468020191
HGB,random_interpolation,,random_2026,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.0364922099429514,0.0057681169969319,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0307240929460195
HGB,random_interpolation,,random_2028,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.013381849902021,0.0061652656726727,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.007216584229348301
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g4,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.007560440547212,0.0130734992734037,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.005513058726191699
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g4,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.005442164529381,0.0115298541412173,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.006087689611836301
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g4,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.0123824798000412,0.0163955273497896,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.0040130475497484
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g4,2029,k0.00100000_wq-0.52500000,0.001,-0.525,0.0117925801031599,0.0031399512314793,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0086526288716806
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g4,2030,k0.00100000_wq-0.52500000,0.001,-0.525,0.0192480988351285,0.003337183469973,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0159109153651555
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.0025446976960321,0.0084519844154905,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.0059072867194584
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.0037144776400942,0.009386360018645,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.0056718823785508
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.0048087741013818,0.0102577842443944,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.0054490101430126
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,k0.00100000_wq-0.52500000,0.001,-0.525,0.0165753226662069,0.0021850649901012,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0143902576761057
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,k0.00100000_wq-0.52500000,0.001,-0.525,0.0100219227998048,0.0006849195348571,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0093370032649477
Jacobian local inverse,random_interpolation,,random_2026,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.000742462933358,0.0032944865566438,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.0025520236232858
Jacobian local inverse,random_interpolation,,random_2028,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.0051282401427058,0.0068453665913638,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.0017171264486579999
MLP,grouped_physical_interpolation,,blocks_3x3_g4,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.0275396334258722,0.0094023429615404,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0181372904643318
MLP,grouped_physical_interpolation,,blocks_3x3_g4,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.0037875619317089,0.0201205969594938,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.016333035027784902
MLP,grouped_physical_interpolation,,blocks_3x3_g4,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.0148233368411824,0.0007787215148145,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0140446153263679
MLP,grouped_physical_interpolation,,blocks_3x3_g4,2029,k0.00100000_wq-0.52500000,0.001,-0.525,0.0052902817923294,0.032198396113319,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.026908114320989596
MLP,grouped_physical_interpolation,,blocks_3x3_g4,2030,k0.00100000_wq-0.52500000,0.001,-0.525,0.0007152666249103,0.0066493750852377,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.0059341084603274
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.0776180727503254,0.0095353531914076,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0680827195589178
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.0122614992506755,0.0184495058273261,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.006188006576650602
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.0118566220339201,0.0113880019341974,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.00046862009972270004
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,k0.00100000_wq-0.52500000,0.001,-0.525,0.0115794376403304,0.0167450821479971,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.005165644507666699
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,k0.00100000_wq-0.52500000,0.001,-0.525,0.0174185289977092,0.0130060249919725,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.004412504005736699
MLP,random_interpolation,,random_2026,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.0735835720230639,0.0184337396050523,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.05514983241801159
MLP,random_interpolation,,random_2028,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.0067901387589489,0.0172973116404115,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.010507172881462601
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.025,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.025,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.025,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2029,k0.00100000_wq-0.52500000,0.001,-0.525,0.05,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.025
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g4,2030,k0.00100000_wq-0.52500000,0.001,-0.525,0.05,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.025
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.025,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.025,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.025,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,k0.00100000_wq-0.52500000,0.001,-0.525,0.0549999999999999,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.029999999999999902
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,k0.00100000_wq-0.52500000,0.001,-0.525,0.0549999999999999,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.029999999999999902
Nearest physical model,random_interpolation,,random_2026,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.025,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0
Nearest physical model,random_interpolation,,random_2028,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.025,0.025,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0
RF,grouped_physical_interpolation,,blocks_3x3_g4,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.0067010085978834,0.0142955357142857,0.1717402925423222,0.9168376737883164,1.6749470291719832,-0.0075945271164022995
RF,grouped_physical_interpolation,,blocks_3x3_g4,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.0215070271164022,0.0190927579365079,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.0024142691798942975
RF,grouped_physical_interpolation,,blocks_3x3_g4,2028,k0.00100000_wq-0.52500000,0.001,-0.525,0.037576488095238,0.0025906746031747,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.034985813492063304
RF,grouped_physical_interpolation,,blocks_3x3_g4,2029,k0.00100000_wq-0.52500000,0.001,-0.525,0.0488875496031746,0.0141965277777774,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.034691021825397204
RF,grouped_physical_interpolation,,blocks_3x3_g4,2030,k0.00100000_wq-0.52500000,0.001,-0.525,0.0585473214285714,0.0118174603174603,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.046729861111111104
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,k0.00100000_wq-0.52500000,0.001,-0.525,0.0704452610660937,0.0245037367724864,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.045941524293607296
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,k0.00100000_wq-0.52500000,0.001,-0.525,0.0694891015042051,0.0184748346560841,0.1717402925423222,0.9168376737883164,1.6749470291719832,0.05101426684812101
