method,protocol,direction,fold,seed,feature_set,k_NMAE,identifiable_wq_NMAE
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,all_shooting,0.0423539218970532,0.0316347672508361
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,photon_geometry,0.0962593423419883,0.0321212759696782
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,ringdown,0.0326824091590206,0.0416139697847111
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,ringdown_plus_all_shooting,0.0527671469284215,0.0270298095523957
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,ringdown_plus_photon_geometry,0.0393769188203277,0.0608997601920901
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,all_shooting,0.0935802212615274,0.022116290662332
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,photon_geometry,0.0758751255989398,0.027055708433221
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,ringdown,0.0268579607014994,0.2356847851898042
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,ringdown_plus_all_shooting,0.0483647498681728,0.0397750889574897
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,ringdown_plus_photon_geometry,0.1094641470543473,0.0233113332268588
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,all_shooting,0.0391848674527916,0.1067765439676509
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,photon_geometry,0.0300282093247008,0.0696056636381339
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,ringdown,0.0101273043667569,0.0066607949081078
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,ringdown_plus_all_shooting,0.0427493717118572,0.0601744647335676
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,ringdown_plus_photon_geometry,0.0883176065421065,0.0295120413712179
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,all_shooting,0.5537692067008071,0.0296837304189839
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,photon_geometry,0.0577506513128118,0.0369381609335272
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,ringdown,0.0259221793640556,0.0309756436486806
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,ringdown_plus_all_shooting,0.1420986585815377,0.0512987573431702
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,ringdown_plus_photon_geometry,0.0303464726401062,0.025033351401255
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,all_shooting,0.1465727227722148,0.1732713683937071
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,photon_geometry,0.59500578136245,0.2623659295666386
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,ringdown,0.1367839269918074,0.4589121251362485
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,ringdown_plus_all_shooting,0.1271986745623435,0.0811800186461406
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2026,ringdown_plus_photon_geometry,0.0611506920254101,0.0411938669051416
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,all_shooting,0.2058918025955009,0.0167259404637076
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,photon_geometry,0.1375999369465447,0.062648897888322
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,ringdown,0.1307593958476506,0.0811966245366491
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,ringdown_plus_all_shooting,0.0738832662454244,0.0125652236371894
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2027,ringdown_plus_photon_geometry,0.0391449986126224,0.0603752964904307
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,all_shooting,0.1041317965072467,0.0210756693566039
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,photon_geometry,0.1081079941988571,0.1125790664623702
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown,0.072258584508508,0.0944505902397652
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown_plus_all_shooting,0.0585403464668856,0.1291007635947514
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown_plus_photon_geometry,0.0782960392978619,0.0266458493069052
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,all_shooting,0.0975857059886759,0.0577836825622709
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,photon_geometry,0.1527714832512985,0.0966797477102061
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown,0.0585195012260398,0.0480814427105229
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown_plus_all_shooting,0.1159390528309081,0.0147260381434247
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown_plus_photon_geometry,0.1805009725997465,0.0181043018652104
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,all_shooting,0.5506293310444249,0.0653742805605425
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,photon_geometry,0.1029568761260697,0.1391579539051799
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown,0.0904237191841073,0.0371952677003874
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown_plus_all_shooting,0.04614085237103,0.0378123525625006
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown_plus_photon_geometry,0.0172334828154219,0.0464381052717562
MLP,random_interpolation,,random_2026,2026,all_shooting,0.0238380311480467,0.0690597879857421
MLP,random_interpolation,,random_2026,2026,photon_geometry,0.0219095018789716,0.0434503280149887
MLP,random_interpolation,,random_2026,2026,ringdown,0.0747089275592755,0.2632602130054025
MLP,random_interpolation,,random_2026,2026,ringdown_plus_all_shooting,0.0090175315569555,0.0601193119942843
MLP,random_interpolation,,random_2026,2026,ringdown_plus_photon_geometry,0.0205580609535946,0.038305742245012
MLP,random_interpolation,,random_2027,2027,all_shooting,0.0193097841881258,0.0652983978541262
MLP,random_interpolation,,random_2027,2027,photon_geometry,0.021057797236573,0.0480550241899358
MLP,random_interpolation,,random_2027,2027,ringdown,0.0246209484643664,0.0666223512219335
MLP,random_interpolation,,random_2027,2027,ringdown_plus_all_shooting,0.014299824781885,0.089391252647941
MLP,random_interpolation,,random_2027,2027,ringdown_plus_photon_geometry,0.0213109454597815,0.0685362248525086
MLP,random_interpolation,,random_2028,2028,all_shooting,0.0474395811637436,0.0305932313449316
MLP,random_interpolation,,random_2028,2028,photon_geometry,0.0254059366670984,0.1619322549463844
MLP,random_interpolation,,random_2028,2028,ringdown,0.0515007143209182,0.0581181700687056
MLP,random_interpolation,,random_2028,2028,ringdown_plus_all_shooting,0.1032934348756624,0.0478407557460716
MLP,random_interpolation,,random_2028,2028,ringdown_plus_photon_geometry,0.0158280735737081,0.0419618774468501
MLP,random_interpolation,,random_2029,2029,all_shooting,0.0644974730183718,0.2429745592927473
MLP,random_interpolation,,random_2029,2029,photon_geometry,0.2731531186098272,0.0334375784467776
MLP,random_interpolation,,random_2029,2029,ringdown,0.0256913456963187,0.0107937508576784
MLP,random_interpolation,,random_2029,2029,ringdown_plus_all_shooting,0.0418014844364117,0.0603340713031544
MLP,random_interpolation,,random_2029,2029,ringdown_plus_photon_geometry,0.017150289993864,0.0181096816721118
MLP,random_interpolation,,random_2030,2030,all_shooting,0.0179404281887622,0.0294899214227117
MLP,random_interpolation,,random_2030,2030,photon_geometry,0.2783014691584084,0.1737042214493542
MLP,random_interpolation,,random_2030,2030,ringdown,0.0107570439884929,0.0331356461360026
MLP,random_interpolation,,random_2030,2030,ringdown_plus_all_shooting,0.0628955928695112,0.1243518610142956
MLP,random_interpolation,,random_2030,2030,ringdown_plus_photon_geometry,0.0214812263869177,0.0321283308840423
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,all_shooting,0.2308601491101493,0.2288630895118985
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,photon_geometry,0.2586826098284433,0.1834535777273867
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,ringdown,0.2000000000000002,0.3404681967062919
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,ringdown_plus_all_shooting,0.2009722222222224,0.2234902540140633
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,ringdown_plus_photon_geometry,0.2002398989898991,0.1810996787603925
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,all_shooting,0.2232361897361899,0.1477838504088504
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,photon_geometry,0.2577540010494557,0.192493182963421
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,ringdown,0.2005808080808082,0.3804718099360957
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,ringdown_plus_all_shooting,0.2015277777777779,0.152429092512426
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,ringdown_plus_photon_geometry,0.2014015151515153,0.1906115692068074
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,all_shooting,0.2153568422318424,0.1092325837742504
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,photon_geometry,0.2404759399551067,0.1725942789573742
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,ringdown,0.2000000000000002,0.3740685941043082
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,ringdown_plus_all_shooting,0.2000000000000002,0.1046849819052197
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,ringdown_plus_photon_geometry,0.2000000000000002,0.1677914175771317
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,0.2295431998557,0.1582072825763301
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,0.2629116294059476,0.1917304479030669
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown,0.2000000000000002,0.3344742464325796
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,0.2000000000000002,0.1569627281889185
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,0.2000000000000002,0.1892234590806019
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,all_shooting,0.2313880471380473,0.1965589798208845
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,photon_geometry,0.2592939969682395,0.1891511229070752
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,0.2004924242424244,0.3513155191369474
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown_plus_all_shooting,0.2004166666666668,0.1953102853936189
RF,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown_plus_photon_geometry,0.2007954545454547,0.1862013989097321
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,all_shooting,0.2072816859066859,0.2027713644380296
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,photon_geometry,0.2052159992784993,0.2206050390526571
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,ringdown,0.0503128306878308,0.3669129124874321
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,ringdown_plus_all_shooting,0.049424062049062,0.2019238255571573
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,ringdown_plus_photon_geometry,0.0524203342953343,0.2194372469975632
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,all_shooting,0.2029322991822992,0.1991573192239845
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,photon_geometry,0.2160067841109507,0.2168405475770542
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,ringdown,0.0461058802308803,0.3541528320444989
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,ringdown_plus_all_shooting,0.0426764069264069,0.1996948853615505
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,ringdown_plus_photon_geometry,0.0487025913900914,0.2163393801965218
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,all_shooting,0.1970949128733219,0.2010323037045243
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,photon_geometry,0.2177823928316352,0.2269223481985378
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,ringdown,0.0477279395688487,0.3313967614442553
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,ringdown_plus_all_shooting,0.042837667803577,0.2021394171671934
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,ringdown_plus_photon_geometry,0.0498794547203639,0.2251164273116644
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,all_shooting,0.1905395622895622,0.201162827296159
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,photon_geometry,0.1983461900753567,0.2129381498278312
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,ringdown,0.0397623857623859,0.3518780169125413
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,ringdown_plus_all_shooting,0.0332328042328043,0.2008210080043398
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,ringdown_plus_photon_geometry,0.0398126202501203,0.2173146048542864
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,all_shooting,0.2202356902356902,0.2014513468013452
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,photon_geometry,0.1952342545221332,0.2146090974281438
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,ringdown,0.0494379810004811,0.3575357457797936
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,ringdown_plus_all_shooting,0.0496501022126023,0.2004280423280407
RF,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,ringdown_plus_photon_geometry,0.0511397005772007,0.2159499370118406
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,all_shooting,0.2540667989417987,0.0695416936091538
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,photon_geometry,0.2817344075677407,0.1004641569037909
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,ringdown,0.201548821548821,0.2823271891248082
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,ringdown_plus_all_shooting,0.2033417508417503,0.0700374881340489
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,ringdown_plus_photon_geometry,0.2020496632996627,0.0974310444645938
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,all_shooting,0.2824794873336538,0.0675672245890501
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,photon_geometry,0.2889777291311382,0.0984249989183849
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,ringdown,0.2013952020202014,0.2650914836192616
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,ringdown_plus_all_shooting,0.2030429292929287,0.0676339195049513
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,ringdown_plus_photon_geometry,0.2023695286195281,0.095724749383479
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,all_shooting,0.3300843554593554,0.0710124903266438
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,photon_geometry,0.3205497017712925,0.1056225658460503
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,ringdown,0.2069705387205382,0.2980730274526574
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,ringdown_plus_all_shooting,0.2098749999999995,0.0717303608577658
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,ringdown_plus_photon_geometry,0.2080058922558918,0.1045635510028244
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,all_shooting,0.2794412277537276,0.0684565919045233
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,photon_geometry,0.3189137824857521,0.1064187611819883
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,ringdown,0.2032403198653194,0.3065989677576983
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,ringdown_plus_all_shooting,0.2074158249158244,0.0693512654662243
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,ringdown_plus_photon_geometry,0.2047916666666661,0.1091158709104834
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,all_shooting,0.2775636624178289,0.0642081052398515
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,photon_geometry,0.3049983966650632,0.1072164082243447
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,ringdown,0.2060244107744103,0.3044012097543848
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,ringdown_plus_all_shooting,0.2108226310726306,0.0648770321611835
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,ringdown_plus_photon_geometry,0.2080788840788835,0.1035280570889036
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,all_shooting,0.2667292768959434,0.2167805555555529
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,photon_geometry,0.2434919763878096,0.2992130512002202
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,ringdown,0.0746211519961517,0.4066235817876026
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,ringdown_plus_all_shooting,0.1015357744107742,0.216933994708992
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,ringdown_plus_photon_geometry,0.0835829124579122,0.2852959467585119
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,all_shooting,0.1954090909090908,0.2008518140589534
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,photon_geometry,0.2096029368358913,0.2572826390638538
RF,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,ringdown,0.0607511423761421,0.339076592741474
