k,wq,observable_set,sigma_max_81,sigma_min_81,condition_number_81,cosine_similarity_81,sensitivity_angle_deg_81,numerical_rank_81,gram_determinant_81,derivative_scheme_k_81,derivative_scheme_wq_81,derivative_quality_81,missing_features_81,feature_count_81,rank_tolerance_81,parameter_k_scale_81,parameter_wq_scale_81,sigma_max_161,sigma_min_161,condition_number_161,cosine_similarity_161,sensitivity_angle_deg_161,numerical_rank_161,gram_determinant_161,derivative_scheme_k_161,derivative_scheme_wq_161,derivative_quality_161,missing_features_161,feature_count_161,rank_tolerance_161,parameter_k_scale_161,parameter_wq_scale_161,sigma_max_321,sigma_min_321,condition_number_321,cosine_similarity_321,sensitivity_angle_deg_321,numerical_rank_321,gram_determinant,derivative_scheme_k,derivative_scheme_wq,derivative_quality_321,missing_features,feature_count,rank_tolerance,parameter_k_scale,parameter_wq_scale
0.002,-0.45,ringdown_plus_photon_geometry,1.9543633811737655,0.9164863024322876,2.1324523628853247,-0.6394605548547798,129.7516061861781,2,3.208208538604956,central,one_sided_backward,one_sided,,31,1.9543633811737656e-10,0.0025,0.2625,1.9545485871157824,0.91659397539541,2.1324039210192365,-0.6394476910405266,129.75064753084652,2,3.209570638385943,central,one_sided_backward,one_sided,,31,1.9545485871157823e-10,0.0025,0.2625,1.926957954227497,0.887170258210778,2.172027225206733,-0.6495229228156999,130.50564194998464,2,2.9225262792786517,central,one_sided_backward,one_sided,,31,1.926957954227497e-10,0.0025,0.2625
0.002,-0.45,ringdown_plus_all_shooting,2.928802333480011,1.124599471451367,2.604307051380885,-0.7150616382484205,135.6482508670859,2,10.848654389498416,central,one_sided_backward,one_sided,,75,2.928802333480011e-10,0.0025,0.2625,2.9288836332437382,1.1247623823739252,2.6040021244860907,-0.7150485477916476,135.64717797029542,2,10.852400189240292,central,one_sided_backward,one_sided,,75,2.9288836332437384e-10,0.0025,0.2625,2.8365216642356517,1.0950544462675142,2.5903019469980846,-0.721320031689927,136.16357250771492,2,9.648140863344544,central,one_sided_backward,one_sided,,75,2.836521664235652e-10,0.0025,0.2625
0.00225,-0.7125,orbital,216.51984843953213,15.27041602749684,14.179040574248493,-0.9900919486721204,171.92781713747397,2,10931938.180807527,central,one_sided_forward,one_sided,,18,2.1651984843953217e-08,0.0025,0.2625,216.49202782270007,15.272243739869111,14.175522045757733,-0.9900870596374076,171.9258225101685,2,10931745.439840084,central,one_sided_forward,one_sided,,18,2.164920278227001e-08,0.0025,0.2625,216.69934239165084,15.275109021950009,14.186435074228175,-0.9901022401651189,171.9320174594057,2,10956802.260967582,central,one_sided_forward,one_sided,,18,2.1669934239165087e-08,0.0025,0.2625
0.00225,-0.7125,photon_geometry,170.74918949544642,16.433064925433417,10.390586921565577,-0.981468244475876,168.9523759115551,2,7873257.289642572,central,one_sided_forward,one_sided,,27,1.7074918949544646e-08,0.0025,0.2625,170.8924182079778,16.449985937318303,10.388605732500515,-0.9814604193932064,168.95003645859086,2,7902721.052286016,central,one_sided_forward,one_sided,,27,1.708924182079778e-08,0.0025,0.2625,170.7638977930409,16.39500946672212,10.415602268461637,-0.981554132957882,168.97808609002212,2,7838184.142148011,central,one_sided_forward,one_sided,,27,1.7076389779304092e-08,0.0025,0.2625
0.00225,-0.7125,redshift,35.96725839514039,3.22523041337417,11.151841507507111,-0.9808480205920056,168.7684409902873,2,13456.625400779692,central,one_sided_forward,one_sided,,9,3.596725839514039e-09,0.0025,0.2625,35.98749662600527,3.2252239126983806,11.158138969612304,-0.9808677944670698,168.7742592495017,2,13471.719032898376,central,one_sided_forward,one_sided,,9,3.5987496626005263e-09,0.0025,0.2625,36.01050074405971,3.2263464530814896,11.16138680942526,-0.9808789868822395,168.77755382220496,2,13498.338765048735,central,one_sided_forward,one_sided,,9,3.6010500744059715e-09,0.0025,0.2625
0.00225,-0.7125,timing,120.35983122663168,10.587898996348788,11.36767844764457,-0.9845529640933388,169.91627843901207,2,1623987.6399278988,central,one_sided_forward,one_sided,,17,1.2035983122663171e-08,0.0025,0.2625,120.29317693113444,10.629976346076608,11.31641059347542,-0.984413368941757,169.87069901839268,2,1635108.5357129383,central,one_sided_forward,one_sided,,17,1.2029317693113444e-08,0.0025,0.2625,120.09107301579999,10.612005079212834,11.316529922421408,-0.9844132734894839,169.8706679215678,2,1624113.39742797,central,one_sided_forward,one_sided,,17,1.2009107301579999e-08,0.0025,0.2625
0.00225,-0.7125,all_shooting,302.7889286768946,27.583776872772653,10.97706561626704,-0.9835203482411496,169.5837864770319,2,69756943.79729605,central,one_sided_forward,one_sided,,71,3.027889286768946e-08,0.0025,0.2625,302.82514583131325,27.61771218229505,10.96488890290652,-0.9834838675215316,169.5722318606267,2,69945417.80423295,central,one_sided_forward,one_sided,,71,3.0282514583131334e-08,0.0025,0.2625,302.82266023370903,27.588429959544083,10.976436885961645,-0.9835182626053088,169.58312554752283,2,69796028.63416252,central,one_sided_forward,one_sided,,71,3.02822660233709e-08,0.0025,0.2625
0.00225,-0.7125,ringdown_only,2.55513405335396,0.7721985709725433,3.3089080314353647,-0.7436598728357375,138.04412093379636,2,3.893008636903904,central,one_sided_forward,one_sided,,4,2.5551340533539604e-10,0.0025,0.2625,2.55513405335396,0.7721985709725433,3.3089080314353647,-0.7436598728357375,138.04412093379636,2,3.893008636903904,central,one_sided_forward,one_sided,,4,2.5551340533539604e-10,0.0025,0.2625,2.5551340533538016,0.7721985709724224,3.308908031435678,-0.743659872835757,138.04412093379804,2,3.8930086369022003,central,one_sided_forward,one_sided,,4,2.5551340533538017e-10,0.0025,0.2625
0.00225,-0.7125,ringdown_plus_photon_geometry,170.76543702910342,16.480954253874792,10.36138043942178,-0.9813651670094384,168.9215981152722,2,7920719.900950087,central,one_sided_forward,one_sided,,31,1.7076543702910342e-08,0.0025,0.2625,170.90865064973156,16.497841436380984,10.359455284425536,-0.9813574792779888,168.91930602636856,2,7950278.477994106,central,one_sided_forward,one_sided,,31,1.7090865064973155e-08,0.0025,0.2625,170.78013999530282,16.44305046925344,10.38615920535192,-0.9814509442553927,168.94720434573964,2,7885686.546926286,central,one_sided_forward,one_sided,,31,1.707801399953028e-08,0.0025,0.2625
0.00225,-0.7125,ringdown_plus_all_shooting,302.7983226592901,27.60979665358969,10.967060947908928,-0.98349056565502,169.57435242562073,2,69892945.97406603,central,one_sided_forward,one_sided,,75,3.0279832265929015e-08,0.0025,0.2625,302.834538182705,27.64370558140949,10.954918373402244,-0.9834540887987014,169.56280935972512,2,70081490.09380701,central,one_sided_forward,one_sided,,75,3.02834538182705e-08,0.0025,0.2625,302.83205249892006,27.614452712446813,10.966433253352978,-0.9834884779567715,169.57369143457203,2,69932098.55874689,central,one_sided_forward,one_sided,,75,3.028320524989201e-08,0.0025,0.2625
0.00225,-0.69,orbital,98.93689347975806,1.7564998691967584,56.32616045966549,-0.9976562952528458,176.0764974603873,2,30200.40612383261,central,central,central,,18,9.893689347975808e-09,0.0025,0.2625,98.9245300551944,1.756632285793707,56.31487640026889,-0.9976553786099868,176.0757299777665,2,30197.411191913005,central,central,central,,18,9.89245300551944e-09,0.0025,0.2625,99.02084361850486,1.7569021750767249,56.36104560812019,-0.9976591859294024,176.07891873537716,2,30265.53846875958,central,central,central,,18,9.902084361850485e-09,0.0025,0.2625
0.00225,-0.69,photon_geometry,85.02918603691145,2.113350547640532,40.23430288545504,-0.995557879921806,174.5975137022056,2,32290.82380184015,central,central,central,,27,8.502918603691145e-09,0.0025,0.2625,85.1058194269002,2.108166844061888,40.3695844409181,-0.9955873116080084,174.61545401546033,2,32190.555608941137,central,central,central,,27,8.51058194269002e-09,0.0025,0.2625,85.06498228500105,2.104584189109873,40.41890209247414,-0.9955992574436732,174.62275271937068,2,32050.457899331966,central,central,central,,27,8.506498228500106e-09,0.0025,0.2625
0.00225,-0.69,redshift,22.74817591712137,0.418882873504053,54.306770116494775,-0.9979023375450138,176.2882272512784,2,90.798435274697,central,central,central,,9,2.274817591712137e-09,0.0025,0.2625,22.761371410509152,0.4202259548372377,54.16460156375898,-0.9978917910073816,176.2789047312202,2,91.48767613436742,central,central,central,,9,2.276137141050915e-09,0.0025,0.2625,22.774214592812243,0.4203380300231428,54.18071401143111,-0.9978929413635451,176.27992044498404,2,91.63981126596636,central,central,central,,9,2.2774214592812244e-09,0.0025,0.2625
0.00225,-0.69,timing,60.11057648165285,2.989182871310425,20.109367365436903,-0.9833976588694568,169.54497699298724,2,32285.44345595937,central,central,central,,17,6.011057648165285e-09,0.0025,0.2625,60.08704935525234,2.9921387219907176,20.081638900510423,-0.9833501667997496,169.52999234606628,2,32324.00795466967,central,central,central,,17,6.008704935525234e-09,0.0025,0.2625,59.98973268060535,2.9848552779889723,20.0980372894404,-0.9833723021417307,169.53697382498822,2,32062.72361850826,central,central,central,,17,5.998973268060535e-09,0.0025,0.2625
0.00225,-0.69,all_shooting,145.4249951663169,4.179148518764968,34.79775713003213,-0.9940673668819732,173.7558069837726,2,369363.2873995917,central,central,central,,71,1.4542499516631693e-08,0.0025,0.2625,145.4537527980445,4.178765493886391,34.80782853473016,-0.994070616574829,173.75751908956732,2,369441.65519284055,central,central,central,,71,1.4545375279804451e-08,0.0025,0.2625,145.45725110970702,4.171532576570087,34.86901958447721,-0.9940911992248564,173.76837397263307,2,368181.5576130796,central,central,central,,71,1.4545725110970703e-08,0.0025,0.2625
0.00225,-0.69,ringdown_only,2.4635570547255035,0.7481987286900472,3.292650682578304,-0.7436698550719727,138.04497642371905,2,3.397497778112164,central,central,central,,4,2.463557054725504e-10,0.0025,0.2625,2.4635570547255035,0.7481987286900472,3.292650682578304,-0.7436698550719727,138.04497642371905,2,3.397497778112164,central,central,central,,4,2.463557054725504e-10,0.0025,0.2625,2.4635570547256016,0.7481987286900663,3.2926506825783513,-0.7436698550719801,138.04497642371967,2,3.3974977781126103,central,central,central,,4,2.463557054725602e-10,0.0025,0.2625
0.00225,-0.69,ringdown_plus_photon_geometry,85.04582115839686,2.875055969958217,29.580579316385563,-0.991839203699682,172.67513388456092,2,59785.87159862329,central,central,central,,31,8.504582115839686e-09,0.0025,0.2625,85.12243941537977,2.8712524168119686,29.64644937413534,-0.9918747960337416,172.6911463446721,2,59735.27530148778,central,central,central,,31,8.512243941537978e-09,0.0025,0.2625,85.08161165602307,2.868581264280232,29.65982268498545,-0.991884341530235,172.6954466578896,2,59567.00039447009,central,central,central,,31,8.508161165602307e-09,0.0025,0.2625
0.00225,-0.69,ringdown_plus_all_shooting,145.43471754642934,4.611545115793822,31.537090908714767,-0.99279445751982,173.1177238574666,2,449810.000950245,central,central,central,,75,1.4543471754642934e-08,0.0025,0.2625,145.4634731781261,4.611200466651646,31.5456840859821,-0.9927981542436016,173.11949164696992,2,449920.6349150164,central,central,central,,75,1.4546347317812606e-08,0.0025,0.2625,145.466971226537,4.6046477940362385,31.591335045199372,-0.9928186981281796,173.12932407016524,2,448664.4162558101,central,central,central,,75,1.45466971226537e-08,0.0025,0.2625
0.00225,-0.6666666666666666,orbital,26.61780741845853,0.7629744971712019,34.88689008236382,-0.9947447760831892,174.12343398337953,2,412.44363000774536,central,central,central,,18,2.661780741845853e-09,0.0025,0.2625,26.613850962219622,0.7629893077584767,34.881027416237664,-0.9947429015900876,174.12238509668097,2,412.3370361432018,central,central,central,,18,2.6613850962219627e-09,0.0025,0.2625,26.587090534477756,0.7774511255919797,34.197764540161124,-0.994494769574082,173.98514969479479,2,427.255657555991,central,central,central,,18,2.6587090534477756e-09,0.0025,0.2625
0.00225,-0.6666666666666666,photon_geometry,26.53045833065172,1.184810164600924,22.39215962464999,-0.987058166241236,170.7720542101851,2,988.0684869175911,central,central,central,,27,2.6530458330651722e-09,0.0025,0.2625,26.550309086782583,1.1844390765723325,22.41593477616169,-0.9870883112336256,170.78283091738015,2,988.9278707306748,central,central,central,,27,2.6550309086782582e-09,0.0025,0.2625,26.531272883308727,1.196453693148144,22.174926648016662,-0.986780981515374,170.6735404478888,2,1007.6459465385766,central,central,central,,27,2.653127288330873e-09,0.0025,0.2625
0.00225,-0.6666666666666666,redshift,11.095554533333026,0.3301521022367231,33.6074023402019,-0.9944875908867512,173.9812257548557,2,13.419185564743277,central,central,central,,9,1.1095554533333026e-09,0.0025,0.2625,11.099694102838962,0.3302352667887702,33.611474058398215,-0.9944878270418732,173.98135479898457,2,13.435966810122396,central,central,central,,9,1.109969410283896e-09,0.0025,0.2625,11.098325473179818,0.33704370569908726,32.92844603093822,-0.9942506045799012,173.8530877018063,2,13.992243554446418,central,central,central,,9,1.109832547317982e-09,0.0025,0.2625
0.00225,-0.6666666666666666,timing,19.751517940863096,2.330469646511937,8.475337994822462,-0.9201137453566604,156.94271639497197,2,2118.7897179820125,central,central,central,,17,1.975151794086309e-09,0.0025,0.2625,19.74700609280474,2.328746931004062,8.479670259529069,-0.9201989114690292,156.95517877317275,2,2114.6919470457424,central,central,central,,17,1.974700609280474e-09,0.0025,0.2625,19.751537106620226,2.3581901352833743,8.375718654359803,-0.9188897621099836,156.76430865352074,2,2169.4989017093317,central,central,central,,17,1.9751537106620228e-09,0.0025,0.2625
0.00225,-0.6666666666666666,all_shooting,43.88155237843371,2.7462770477821783,15.97855992492502,-0.9754395534478584,167.27526749506274,2,14522.87704723701,central,central,central,,71,4.3881552378433716e-09,0.0025,0.2625,43.890175967174976,2.744641001873919,15.99122651640368,-0.9754793953553204,167.2856352995288,2,14511.280531478023,central,central,central,,71,4.389017596717498e-09,0.0025,0.2625,43.86407307031263,2.7805673572928966,15.775224058236011,-0.9747743856394708,167.10338594150235,2,14875.951464240095,central,central,central,,71,4.386407307031263e-09,0.0025,0.2625
0.00225,-0.6666666666666666,ringdown_only,2.3700966088201487,0.6722661400132932,3.525533219289139,-0.7696038348569346,140.31832688809686,2,2.538718648656592,central,central,central,,4,2.3700966088201486e-10,0.0025,0.2625,2.3700966088201487,0.6722661400132932,3.525533219289139,-0.7696038348569346,140.31832688809686,2,2.538718648656592,central,central,central,,4,2.3700966088201486e-10,0.0025,0.2625,2.3700966088201345,0.6722661400133919,3.5255332192886004,-0.7696038348569094,140.3183268880946,2,2.538718648657306,central,central,central,,4,2.3700966088201346e-10,0.0025,0.2625
0.00225,-0.6666666666666666,ringdown_plus_photon_geometry,26.580552130078903,2.1937507877823945,12.11648664839842,-0.9582418334419188,163.38381477972098,2,3400.185219980374,central,central,central,,31,2.6580552130078903e-09,0.0025,0.2625,26.6003691593089,2.193506055710445,12.1268729074438,-0.9583180881018118,163.3991002681836,2,3404.4973701752037,central,central,central,,31,2.6600369159308903e-09,0.0025,0.2625,26.581332825610204,2.200451581091269,12.07994443232772,-0.9579220720693292,163.3198658239826,2,3421.1895758633473,central,central,central,,31,2.6581332825610206e-09,0.0025,0.2625
0.00225,-0.6666666666666666,ringdown_plus_all_shooting,43.911986093197726,3.307484514454235,13.276550774854831,-0.9651439459006512,164.8278767170923,2,21094.13880654318,central,central,central,,75,4.391198609319773e-09,0.0025,0.2625,43.92060454666773,3.306115033106292,13.284657099605427,-0.9651875136922238,164.83741752716782,2,21084.948248467572,central,central,central,,75,4.3920604546667735e-09,0.0025,0.2625,43.89450010726037,3.3362585598297083,13.156804042640168,-0.9644686903200075,164.680745940348,2,21445.66990506867,central,central,central,,75,4.389450010726037e-09,0.0025,0.2625
0.00225,-0.55,orbital,3.5240947072787847,0.0954254236730074,36.93035431893637,-0.9962449888349368,175.03317065205331,2,0.1130897739767785,central,central,central,,18,3.5240947072787845e-10,0.0025,0.2625,3.524151888236187,0.0954551268567674,36.91946157616295,-0.996242842087,175.03175019139744,2,0.1131638603474772,central,central,central,,18,3.5241518882361867e-10,0.0025,0.2625,3.540365442173249,0.09556029831054073,37.04849717681062,-0.9962406315456113,175.03028794309,2,0.11445932474531328,central,central,central,,18,3.540365442173249e-10,0.0025,0.2625
0.00225,-0.55,photon_geometry,4.139522632336777,0.2767947376795465,14.955207122214969,-0.9762954657662144,167.49985669393976,2,1.3128532427354282,central,central,central,,27,4.1395226323367767e-10,0.0025,0.2625,4.141315640964305,0.2768456019336287,14.9589359991247,-0.9763043210312364,167.5022010448795,2,1.3144737641410864,central,central,central,,27,4.1413156409643054e-10,0.0025,0.2625,4.1461129109802535,0.27590050819779327,15.02756532803449,-0.9764200489800557,167.532878849585,2,1.3085407474980826,central,central,central,,27,4.146112910980254e-10,0.0025,0.2625
0.00225,-0.55,redshift,2.155526039219591,0.1612218504605529,13.369937344485423,-0.96573583853853,164.95799912120117,2,0.120768688567722,central,central,central,,9,2.1555260392195915e-10,0.0025,0.2625,2.1555720566218,0.1613958591502708,13.355807689061036,-0.965679761858026,164.94562404697783,2,0.1210346911303543,central,central,central,,9,2.1555720566218e-10,0.0025,0.2625,2.157289889452713,0.16080151385752975,13.415855595514312,-0.9659444959660536,165.00413353553836,2,0.12033647408157586,central,central,central,,9,2.157289889452713e-10,0.0025,0.2625
0.00225,-0.55,timing,3.5334998164816693,0.8372611436493829,4.220307897103823,-0.852009966597615,148.430962075686,2,8.75249798194367,central,central,central,,17,3.5334998164816687e-10,0.0025,0.2625,3.5337227071989843,0.8386908972066819,4.213379111384531,-0.8516657608542876,148.39331157817355,2,8.783524019162327,central,central,central,,17,3.5337227071989846e-10,0.0025,0.2625,3.547010116033772,0.8379071827417209,4.233177837702238,-0.8521890126676339,148.4505627247002,2,8.83317187095648,central,central,central,,17,3.5470101160337725e-10,0.0025,0.2625
0.00225,-0.55,all_shooting,6.817517754960168,1.0104337163577597,6.747120216390641,-0.9102714109470588,155.54288549119153,2,47.45349608742224,central,central,central,,71,6.817517754960168e-10,0.0025,0.2625,6.818715880476155,1.0120023648294734,6.737845797055165,-0.9100643965067916,155.51425216477358,2,47.61768133656122,central,central,central,,71,6.818715880476154e-10,0.0025,0.2625,6.837594641204011,1.0100089714833063,6.769835550235036,-0.9104374666995592,155.5658763519722,2,47.69327703174614,central,central,central,,71,6.837594641204011e-10,0.0025,0.2625
0.00225,-0.55,ringdown_only,1.9441445032587523,0.3992487741690408,4.869506505824879,-0.8715154337688005,150.63522307219614,2,0.6024822636375783,central,central,central,,4,1.9441445032587522e-10,0.0025,0.2625,1.9441445032587523,0.3992487741690408,4.869506505824879,-0.8715154337688005,150.63522307219614,2,0.6024822636375783,central,central,central,,4,1.9441445032587522e-10,0.0025,0.2625,1.9441445032588567,0.399248774168998,4.869506505825663,-0.8715154337688665,150.63522307220384,2,0.6024822636375137,central,central,central,,4,1.9441445032588566e-10,0.0025,0.2625
0.00225,-0.55,ringdown_plus_photon_geometry,4.381812771254677,1.3968096582325056,3.13701494361038,-0.7305392401448796,136.93161952272754,2,37.46123512114009,central,central,central,,31,4.3818127712546765e-10,0.0025,0.2625,4.383478929054772,1.3969068104798998,3.1379895181045407,-0.7306039718546181,136.93705106599015,2,37.49494457829618,central,central,central,,31,4.383478929054772e-10,0.0025,0.2625,4.387638279649544,1.3978916700524424,3.1387541493003823,-0.730114674360975,136.8960084710269,2,37.619123062773525,central,central,central,,31,4.3876382796495443e-10,0.0025,0.2625
0.00225,-0.55,ringdown_plus_all_shooting,6.968878818454995,1.6950958914662413,4.111200347743739,-0.8135208649132771,144.44136982346473,2,139.54502820855785,central,central,central,,75,6.968878818454994e-10,0.0025,0.2625,6.970062359731081,1.69598442792523,4.109744314255205,-0.8134311928540655,144.43253584081185,2,139.73881241815187,central,central,central,,75,6.97006235973108e-10,0.0025,0.2625,6.988209114542871,1.6961277677538267,4.120095931096818,-0.8134955326455421,144.43887403904876,2,140.49113235137435,central,central,central,,75,6.988209114542871e-10,0.0025,0.2625
0.00225,-0.475,orbital,1.616507555483049,0.066212701357865,24.41385900789916,-0.9908833196417112,172.2574059254682,2,0.0114561341620044,central,central,central,,18,1.616507555483049e-10,0.0025,0.2625,1.6164249304324194,0.0660319471613993,24.4794376043683,-0.9909345234786708,172.27921273693445,2,0.0113925065797942,central,central,central,,18,1.6164249304324196e-10,0.0025,0.2625,1.567883491505574,0.06553619631476741,23.923931806708765,-0.9910126901895313,172.31262113182376,2,0.010558203730973766,central,central,central,,18,1.567883491505574e-10,0.0025,0.2625
0.00225,-0.475,photon_geometry,1.868384976534876,0.1481628839777921,12.610344280386204,-0.9653760993873666,164.87878326726505,2,0.0766322503211367,central,central,central,,27,1.868384976534876e-10,0.0025,0.2625,1.8687770319079535,0.1481958633850371,12.61018350460002,-0.9653756424293548,164.87868290124808,2,0.076698547269792,central,central,central,,27,1.868777031907954e-10,0.0025,0.2625,1.8371458246120798,0.15020029969363224,12.231305985136897,-0.9642003808096109,164.62266578219743,2,0.07614280271518574,central,central,central,,27,1.83714582461208e-10,0.0025,0.2625
0.00225,-0.475,redshift,0.8501547901654027,0.1166032296151405,7.29100551478218,-0.8904498018811309,152.9298233024259,2,0.0098269143599258,central,central,central,,9,8.501547901654028e-11,0.0025,0.2625,0.8503130591425165,0.1167295844202464,7.284469171767494,-0.8903363274478036,152.91554009990787,2,0.009851890513888,central,central,central,,9,8.503130591425166e-11,0.0025,0.2625,0.8448901166257474,0.11836630384778535,7.1379276800958875,-0.8870268590131611,152.5019886217095,2,0.010001304095016627,central,central,central,,9,8.448901166257475e-11,0.0025,0.2625
0.00225,-0.475,timing,2.132928297256709,0.4322051479023322,4.934990496084278,-0.9003067752242714,154.1984208141999,2,0.8498306351750471,central,central,central,,17,2.1329282972567086e-10,0.0025,0.2625,2.132241475280585,0.4328433797536112,4.926127035821427,-0.9000463275207014,154.164157450808,2,0.8517935211910018,central,central,central,,17,2.1322414752805847e-10,0.0025,0.2625,2.098336194828103,0.42911141926029867,4.88995654891965,-0.9006273818076069,154.24065670451753,2,0.8107562171853199,central,central,central,,17,2.0983361948281032e-10,0.0025,0.2625
0.00225,-0.475,all_shooting,3.35447958655249,0.5918665849639712,5.667627927933604,-0.8917523240394672,153.09427578592943,2,3.941830541100926,central,central,central,,71,3.3544795865524904e-10,0.0025,0.2625,3.3542100124267424,0.5926379754514454,5.659795948566498,-0.8915247244221268,153.0654727883981,2,3.95147697861657,central,central,central,,71,3.3542100124267423e-10,0.0025,0.2625,3.2902648726317887,0.5910811302433974,5.56651989766094,-0.8912844371121487,153.03509504140666,2,3.7822994708825073,central,central,central,,71,3.290264872631789e-10,0.0025,0.2625
0.00225,-0.475,ringdown_only,1.698108714875104,0.2903133554901467,5.849226991325027,-0.9115688479967556,155.72306303719873,2,0.2430328683240998,central,central,central,,4,1.698108714875104e-10,0.0025,0.2625,1.698108714875104,0.2903133554901467,5.849226991325027,-0.9115688479967556,155.72306303719873,2,0.2430328683240998,central,central,central,,4,1.698108714875104e-10,0.0025,0.2625,1.6981087148750866,0.2903133554902873,5.849226991322135,-0.9115688479966734,155.72306303718725,2,0.24303286832433008,central,central,central,,4,1.6981087148750866e-10,0.0025,0.2625
0.00225,-0.475,ringdown_plus_photon_geometry,2.3285161409508714,1.0289228804783337,2.263061872886307,-0.6622307331741023,131.4702238966119,2,5.74016207828263,central,central,central,,31,2.3285161409508714e-10,0.0025,0.2625,2.3287954719259605,1.0290074396033313,2.2631473615231394,-0.6622321141665076,131.4703294953083,2,5.742483094529842,central,central,central,,31,2.3287954719259603e-10,0.0025,0.2625,2.308861542856128,1.0171913973035873,2.269839824615655,-0.6659151490053307,131.75257148221118,2,5.515706355734023,central,central,central,,31,2.308861542856128e-10,0.0025,0.2625
0.00225,-0.475,ringdown_plus_all_shooting,3.616766197221725,1.220531309528479,2.963271952948892,-0.7500036214680244,138.5906915944044,2,19.48671885037652,central,central,central,,75,3.6167661972217244e-10,0.0025,0.2625,3.616563826405245,1.2207643994066906,2.9625403789322062,-0.7499533759821193,138.5863393362492,2,19.491981005413827,central,central,central,,75,3.616563826405245e-10,0.0025,0.2625,3.561369976975537,1.2081882194478257,2.9476946717815027,-0.7524583282665329,138.80377695487215,2,18.514133030417053,central,central,central,,75,3.561369976975537e-10,0.0025,0.2625
0.00225,-0.45,orbital,1.3704517110817456,0.0647976385681095,21.14971689348289,-0.98475575133426,169.98285642301326,2,0.0078858013579304,central,one_sided_backward,one_sided,,18,1.3704517110817456e-10,0.0025,0.2625,1.3705717277923144,0.0642205722373117,21.341630571706744,-0.9850298344072336,170.07354418259945,2,0.0077473268718289,central,one_sided_backward,one_sided,,18,1.3705717277923145e-10,0.0025,0.2625,1.3715299548377209,0.06416482400526474,21.375106627350625,-0.9850762395228662,170.0889798738866,2,0.00774470017376544,central,one_sided_backward,one_sided,,18,1.371529954837721e-10,0.0025,0.2625
0.00225,-0.45,photon_geometry,1.584572869264463,0.1346016090117172,11.772317440325129,-0.9502377869904332,161.84881065972996,2,0.0454909424515705,central,one_sided_backward,one_sided,,27,1.5845728692644628e-10,0.0025,0.2625,1.5849212130002757,0.1346292489961816,11.772487960957331,-0.950239918351424,161.84920266377685,2,0.0455296385605103,central,one_sided_backward,one_sided,,27,1.5849212130002755e-10,0.0025,0.2625,1.5830215204613172,0.13465933123946014,11.7557506478796,-0.9500944354293847,161.82246391415802,2,0.045440860247017836,central,one_sided_backward,one_sided,,27,1.5830215204613172e-10,0.0025,0.2625
0.00225,-0.45,redshift,0.7078983563410106,0.1122498654154119,6.306451715743578,-0.8260886617932455,145.69902061974625,2,0.0063141292237216,central,one_sided_backward,one_sided,,9,7.078983563410107e-11,0.0025,0.2625,0.7080423386773186,0.1123685683878306,6.301071098757527,-0.825974699993901,145.6874357088474,2,0.0063300647362456,central,one_sided_backward,one_sided,,9,7.080423386773186e-11,0.0025,0.2625,0.7085229002662509,0.11244030270047735,6.3013250876213,-0.8261437180034732,145.7046186490818,2,0.006346755902842151,central,one_sided_backward,one_sided,,9,7.085229002662509e-11,0.0025,0.2625
0.00225,-0.45,timing,1.9178565534230456,0.3889656127040445,4.9306583687188335,-0.8938480992209401,153.36085297348757,2,0.5564865324660355,central,one_sided_backward,one_sided,,17,1.9178565534230458e-10,0.0025,0.2625,1.9174575323503984,0.3894804114970879,4.923116736423432,-0.8936437470737582,153.33475130740047,2,0.5577283854877684,central,one_sided_backward,one_sided,,17,1.9174575323503984e-10,0.0025,0.2625,1.9188481320022015,0.3890033164527115,4.932729493157066,-0.8940358675218337,153.38485731869002,2,0.5571701164755737,central,one_sided_backward,one_sided,,17,1.9188481320022015e-10,0.0025,0.2625
0.00225,-0.45,all_shooting,2.909223167380833,0.5393830572729544,5.393612439533158,-0.8690860274284782,150.3526030859149,2,2.4623437181238894,central,one_sided_backward,one_sided,,71,2.9092231673808326e-10,0.0025,0.2625,2.9091858209520605,0.5400169590165829,5.3872119613612455,-0.8688826815289704,150.32905835835294,2,2.468071415422532,central,one_sided_backward,one_sided,,71,2.9091858209520604e-10,0.0025,0.2625,2.9096167484189217,0.5397975958477668,5.390199531825053,-0.8690754296723407,150.35137558808051,2,2.4667973194614645,central,one_sided_backward,one_sided,,71,2.909616748418922e-10,0.0025,0.2625
0.00225,-0.45,ringdown_only,1.6250700362681951,0.2806743264151443,5.789877745585324,-0.9127570199958756,155.88917579954727,2,0.2080412926058799,central,one_sided_backward,one_sided,,4,1.625070036268195e-10,0.0025,0.2625,1.6250700362681951,0.2806743264151443,5.789877745585324,-0.9127570199958756,155.88917579954727,2,0.2080412926058799,central,one_sided_backward,one_sided,,4,1.625070036268195e-10,0.0025,0.2625,1.6250700362681714,0.2806743264148914,5.7898777455904575,-0.9127570199959932,155.88917579956376,2,0.2080412926054991,central,one_sided_backward,one_sided,,4,1.6250700362681715e-10,0.0025,0.2625
