phi,x_hit,y_hit,z_hit,hit_error,impact_parameter,impact_parameter_drift,alpha_sky,beta_sky,propagation_time,euclidean_distance,excess_time_delay,one_plus_z,redshift,null_constraint_error,r_emit,p_r_emit,t_emit,tau_emit,arrival_time_relative,toa_from_redshift
8.560839981032187,-6.95610513634648e-11,8.123432482243231e-12,-80.0,7.003377772249725e-11,8.832997179302533,3.460343123151688e-12,-0.08717058714473341,-0.05858767406294423,88.01045287240017,78.87916716923486,9.131285703165304,0.8786201876165225,-0.1213798123834775,1.9990051280949217e-12,8.014093743187496,-0.007848197053826288,175.0821466274235,145.87063802134188,172.54974739472257,172.54586495458776
8.63937979737193,-7.454592498845614e-11,1.3607170945562075e-11,-80.0,7.577763544428051e-11,8.688325407183136,4.034106382277969e-12,-0.08893686740858875,-0.05252851352885881,87.539005486981,78.44918617267588,9.089819314305117,0.8876718702414521,-0.11232812975854789,2.3894358713860697e-12,8.00722377915816,-0.005628296028411187,176.83531814704392,147.2438491150397,173.76231532964147,173.7586108788682
8.717919613711675,-8.391037864541318e-11,1.947289551829101e-11,-80.0,8.614026529029784e-11,8.529531294123013,3.815614491031738e-12,-0.09022174361493451,-0.046245550379659425,87.08205293189003,78.02936138788631,9.052691544003721,0.8982470180609731,-0.10175298193902693,2.9013458302529216e-12,8.002629320877652,-0.0033994588812399987,178.58638971688015,148.61509561728258,174.9866093718434,174.9830783933053
8.79645943005142,-1.0643530501397436e-10,2.85155545010074e-11,-80.0,1.1018897858641615e-10,8.357975220717718,4.430233957464225e-12,-0.09101890521519394,-0.039759546892577165,86.64164480059436,77.6220872860007,9.019557514593657,0.910307407664955,-0.08969259233504501,2.506321539197387e-12,8.000308566237974,-0.0011652290397353414,180.33619530752134,149.9851577800055,176.22535750094542,176.2219943872614
8.874999246391166,-1.3262611842090877e-10,4.6013757040719305e-11,-80.0,1.4038145577104998e-10,8.175435539732819,2.9825031333530205e-12,-0.09132288297845322,-0.033093199275925946,86.21979124710208,77.22973238183876,8.990058865263322,0.9238056418629269,-0.07619435813707309,3.5166106138184716e-12,8.000260598269051,0.0010708484396715044,182.0855673712183,151.35481437925554,177.48124894867001,177.47804690828963
8.953539062730911,-1.7546253339162377e-10,7.25074722485175e-11,-80.0,1.898537177831296e-10,7.984143097890117,3.086420008457935e-12,-0.09112938619635821,-0.026271170854453626,85.81845639453651,76.8546257358905,8.963830658646017,0.9386844213510592,-0.06131557864894077,3.0738397938101514e-12,8.002485397970604,0.0033052279505681225,183.83533783946237,152.724843684933,178.75692890681748,178.75387989235773
9.032078879070657,-2.2564147772463627e-10,1.176227518162598e-10,-80.0,2.5445861788233266e-10,7.786813575381262,2.190247982980509e-12,-0.09043561263046977,-0.019320074875867416,85.43955048797666,76.49904268074296,8.9405078072337,0.9548760290930314,-0.045123970906968625,3.5300026790530126e-12,8.006983844577059,0.005534364391816727,185.5863391223302,154.09602443209317,180.0549920489291,180.05208670897417
9.1106186954104,-2.9321131633786024e-10,1.8770620821562112e-10,-80.0,3.481472341284171e-10,7.586673535240867,2.6147972675971687e-12,-0.08924052958664425,-0.012268411947712448,85.08492100106963,76.16518987435293,8.919731126716698,0.9723020294873359,-0.027697970512664094,3.046715657539778e-12,8.013757703257406,0.007754714244657129,187.33940510620596,155.46913679081428,181.37797506063728,181.37520271382058
9.189158511750144,-4.2734989158521586e-10,2.8541289557454386e-10,-80.0,5.138953695044753e-10,7.387473846392559,2.3154811401582265e-12,-0.08754512449313367,-0.005146466168836585,84.75634289460832,75.85518981382708,8.901153080781242,0.9908731846694152,-0.009126815330584792,2.4343860260955807e-12,8.022809600161677,0.009962736717078051,189.095372146461,156.84496333160706,182.7283483629665,182.7256969957523
9.267698328089889,-5.270232583676204e-10,4.279469729973062e-10,-80.0,6.788903641663952e-10,7.193481326644988,2.2168933355715126e-12,-0.0853526232940759,0.0020138365440922315,84.45550822770441,75.57106497473005,8.884443252974364,1.0104895897137491,0.010489589713749137,1.8214388330939357e-12,8.034142984635874,0.012154895000269906,190.85508005157348,158.2242899832464,184.10850721506264,184.10596350290504
9.346238144429634,-6.633987231080551e-10,6.08417881613893e-10,-80.0,9.001500899788519e-10,7.009436372646294,2.3812063432160357e-12,-0.08266867489322073,0.009179104699865817,84.1840153200576,75.31472177104604,8.869293549011559,1.0310410270021286,0.03104102700212863,1.5917545059807026e-12,8.047762078337994,0.014327657680955345,192.6193730550072,159.60790697974605,185.5207623806589,185.5183117329863
9.42477796076938,-7.96498138277979e-10,8.141926880964045e-10,-80.0,1.1389991297757587e-09,6.840461878689069,1.7958967646336532e-12,-0.07950149987615497,0.016314688833435547,83.94335766707826,75.08793455824268,8.85542310883558,1.0524075375655002,0.052407537565500206,1.057452736485942e-12,8.063671810899873,0.016477500351970296,194.38910077093828,160.99660979297212,186.96733054544987,186.96495717439973
