parameter_point,k,wq,phase,quantity,reference_value,production_value,absolute_difference,relative_difference,expected_numerical_tolerance,status,source_function,notes
C2,0.001,-0.6666666666666666,7.853981633974483,hit_error,5.7945916861756155e-09,4.4878526311440835e-10,5.345806423061207e-09,0.9225510118020752,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,impact_parameter,9.441667585630965,9.441667585631032,6.750155989720952e-14,7.149326036423688e-15,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,impact_parameter_drift,1.886490963443066e-12,1.886490963443066e-12,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,alpha_sky,-0.050572952277599795,-0.0505729522786845,1.0847087117404897e-12,2.144839608657122e-11,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,beta_sky,-0.1003301166523114,-0.1003301166517655,5.458966612081895e-13,5.441004948693171e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,propagation_time,92.55122636231262,92.55122636176904,5.435794037111918e-10,5.873281479634077e-12,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,euclidean_distance,82.81283219817183,82.8128321981617,1.0132339411939029e-11,1.2235228699451132e-13,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,excess_time_delay,9.738394164140786,9.738394163607351,5.33434629801377e-10,5.477644679505964e-11,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,one_plus_z,0.8690481571589858,0.8690481571460325,1.2953305095209089e-11,1.490516375704066e-11,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,redshift,-0.13095184284101424,-0.1309518428539675,1.2953249584057858e-11,9.891613055421319e-11,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,null_constraint_error,2.548648792011221e-12,2.5482393972708905e-12,4.0939474033052647e-16,0.0001606320735967155,1e-07,PASS,archived CSV versus independent_reference,
C2,0.001,-0.6666666666666666,7.853981633974483,launch_direction_difference,0.0,6.016438905039791e-11,6.016438905039791e-11,6.016438905039791e-11,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
D,0.00125,-0.58,3.141592653589793,r_emit,12.0,12.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,p_r_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,t_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,tau_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,emitter_energy,0.9510633260223117,0.9510633260223116,1.1102230246251565e-16,1.1673492124530842e-16,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,emitter_angular_momentum,3.71347009696268,3.71347009696268,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,alpha_launch,2.939190288802872,2.9391902888029056,3.375077994860476e-14,1.1483019686469847e-14,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
D,0.00125,-0.58,3.141592653589793,beta_launch,-1.5859276306336276,-1.5859276306336207,6.8833827526759706e-15,4.340288055846435e-15,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
D,0.00125,-0.58,3.141592653589793,x_hit,-6.7481575882766265e-12,-7.218808883990846e-12,4.706512957142195e-13,0.06519791606590153,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,y_hit,1.3866963133324361e-12,1.5261472641192597e-12,1.3945095078682357e-13,0.09137450498088123,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,z_hit,-80.0,-79.99999999999999,1.4210854715202004e-14,1.7763568394002506e-16,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,hit_error,6.8891623222003695e-12,7.378368869564862e-12,4.892065473644924e-13,0.0663028043206714,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,impact_parameter,10.403737368694753,10.403737368694806,5.3290705182007514e-14,5.122265518001351e-15,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,impact_parameter_drift,1.3535839116229909e-12,1.3535839116229909e-12,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,alpha_sky,-0.12470625170895099,-0.1247062517089519,9.159339953157541e-16,7.344731982270018e-15,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,beta_sky,0.02559126174117787,0.0255912617411781,2.2898349882893854e-16,8.947722122684101e-15,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,propagation_time,78.66910295814688,78.66910295814715,2.7000623958883807e-13,3.4321764127968313e-15,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,euclidean_distance,72.89414068670325,72.89414068670325,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,excess_time_delay,5.774962271443627,5.774962271443897,2.7000623958883807e-13,4.675463265344056e-14,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,one_plus_z,1.0174046410776867,1.0174046410776862,4.440892098500626e-16,4.3649221943754924e-16,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,redshift,0.01740464107768669,0.0174046410776862,4.891920202254596e-16,2.8106986983639643e-14,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,null_constraint_error,1.1781894904139278e-12,1.1758857776378306e-12,2.3037127760972e-15,0.0019552990370741187,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,3.141592653589793,launch_direction_difference,0.0,6.901806365253699e-15,6.901806365253699e-15,6.901806365253699e-15,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
D,0.00125,-0.58,4.71238898038469,r_emit,10.842251329814234,10.84225132981445,2.1671553440683056e-13,1.998805670653452e-14,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,p_r_emit,-0.04737036103398632,-0.0473703610339741,1.2219392164780629e-14,2.579543811374735e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,t_emit,65.90926732096474,65.90926732094323,2.1515234038815834e-11,3.2643715995265146e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,tau_emit,56.813047535169346,56.81304753514819,2.1152857243578183e-11,3.7232393193630027e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,emitter_energy,0.9510633260223117,0.9510633260223116,1.1102230246251565e-16,1.1673492124530842e-16,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,emitter_angular_momentum,3.71347009696268,3.71347009696268,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,alpha_launch,-2.0376910587301973,1.103901594637851,3.1415926533680483,1.5417413939705638,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
D,0.00125,-0.58,4.71238898038469,beta_launch,-1.5165193144839677,-1.6250733391015522,0.10855402461758445,0.06679946191080846,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
D,0.00125,-0.58,4.71238898038469,x_hit,-8.109068971862143e-13,-7.163063198145635e-10,7.154954129173773e-10,0.9988679327897091,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,y_hit,1.6523449275496205e-12,7.604988305764947e-10,7.588464856489451e-10,0.9978272880100327,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,hit_error,1.8406014656908037e-12,1.0447263828938655e-09,1.0428857814281746e-09,0.9982381975837611,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,impact_parameter,11.431666812719232,11.431666812734552,1.531930138298776e-11,1.3400759166565714e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,impact_parameter_drift,1.2096990076315706e-12,1.2150280781497713e-12,5.329070518200751e-15,0.0043859649122807015,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,alpha_sky,0.06306968263545591,0.0630696826350626,3.933103842612695e-13,6.236124360013222e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,beta_sky,0.12512199369174956,0.1251219936921641,4.145295218194178e-13,3.3130028509558364e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,propagation_time,83.67591693799801,83.67591693804977,5.17559328727657e-11,6.185284221155733e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,euclidean_distance,77.45414899678342,77.45414899678339,2.842170943040401e-14,3.6694883099915445e-16,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,excess_time_delay,6.221767941214594,6.221767941266378,5.17843545821961e-11,8.323093222222608e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,one_plus_z,1.3928220646002374,1.3928220645970262,3.2112090764258028e-12,2.305541503140584e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,redshift,0.3928220646002374,0.3928220645970262,3.2112090764258028e-12,8.17471666133049e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,null_constraint_error,1.2504788871048333e-12,1.2637807467186237e-12,1.3301859613790359e-14,0.010525448855213468,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,4.71238898038469,launch_direction_difference,0.0,1.2766222512911081e-11,1.2766222512911081e-11,1.2766222512911081e-11,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
D,0.00125,-0.58,6.283185307179586,r_emit,9.035063422877128,9.035063422872936,4.192202140984591e-12,4.639925526554439e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,p_r_emit,-0.05489480138981888,-0.0548948013898178,1.0755285551056204e-15,1.9592539327505326e-14,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,t_emit,115.84904013710262,115.84904013707252,3.0098590286797844e-11,2.598087153003373e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,tau_emit,98.37628224364444,98.37628224361455,2.9885427466069814e-11,3.0378691676977404e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,emitter_energy,0.9510633260223117,0.9510633260223116,1.1102230246251565e-16,1.1673492124530842e-16,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,emitter_angular_momentum,3.71347009696268,3.71347009696268,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,alpha_launch,-3.34399501860494,-0.2024023647869231,3.141592653818017,0.9394728868730905,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
D,0.00125,-0.58,6.283185307179586,beta_launch,-1.2857714218826242,-1.8558212317554792,0.570049809872855,0.30716849237338834,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
D,0.00125,-0.58,6.283185307179586,x_hit,6.526334972445369e-09,1.604827382095664e-13,6.526174489707159e-09,0.9999754099752944,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,y_hit,3.0485245439137998e-09,-3.2224223289745175e-14,3.0485567681370895e-09,1.0000105704326225,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,hit_error,7.203231918202297e-09,1.6368600987826534e-13,7.203068232192418e-09,0.9999772760322397,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,impact_parameter,9.60257481108872,9.602574811246798,1.580779951382283e-10,1.646204255061705e-11,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,impact_parameter_drift,8.86402062860725e-12,8.876455126483052e-12,1.2434497875801753e-14,0.0014008405043025814,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,alpha_sky,0.11496510213754133,0.1149651021405177,2.9763691511419665e-12,2.588932724561979e-11,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,beta_sky,-0.023592257647513146,-0.0235922576427502,4.762946981262672e-12,2.018860192366852e-10,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,propagation_time,94.49294524351923,94.49294524282318,6.960476639505941e-10,7.366133653224577e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,euclidean_distance,86.07009271604251,86.07009271603955,2.9558577807620168e-12,3.434244913054541e-14,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,excess_time_delay,8.42285252747672,8.422852526783629,6.930918061698321e-10,8.22870641399518e-11,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,one_plus_z,1.3419867650914086,1.3419867651239774,3.256883651658882e-11,2.4269119012943466e-11,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,redshift,0.3419867650914086,0.3419867651239774,3.256883651658882e-11,9.523420154806846e-11,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,null_constraint_error,4.498741656977501e-12,4.503508677089485e-12,4.767020111984266e-15,0.0010585124741149788,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,6.283185307179586,launch_direction_difference,0.0,8.032395308050665e-11,8.032395308050665e-11,8.032395308050665e-11,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
D,0.00125,-0.58,7.853981633974483,r_emit,8.08877806960226,8.088778069627848,2.5588420271560608e-11,3.163446944803851e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,p_r_emit,-0.020571354514350763,-0.020571354513797,5.537618974482683e-13,2.6919078034553292e-11,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,t_emit,154.003448982207,154.00344898204165,1.6535750546609052e-10,1.0737259883393605e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,tau_emit,128.78926272942357,128.7892627292667,1.5685941434639972e-10,1.2179541292658022e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,emitter_energy,0.9510633260223117,0.9510633260223116,1.1102230246251565e-16,1.1673492124530842e-16,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,emitter_angular_momentum,3.71347009696268,3.71347009696268,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,alpha_launch,1.1039015948599284,-2.037691058710142,3.1415926535700702,1.5417413940848805,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
D,0.00125,-0.58,7.853981633974483,beta_launch,-1.3374683258546536,-1.8041243277298071,0.46665600187515355,0.25866066695212914,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
D,0.00125,-0.58,7.853981633974483,x_hit,-6.367129046225273e-14,-4.837362455045735e-10,4.836725742141113e-10,0.999868376018845,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,y_hit,-1.3461454173580023e-13,-1.843172836579754e-10,1.841826691162396e-10,0.9992696586068098,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,hit_error,1.489130890011622e-13,5.176616812841333e-10,5.175127681951321e-10,0.9997123351130959,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,impact_parameter,9.34244537375128,9.342445373773392,2.2112089936854318e-11,2.3668417691719716e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,impact_parameter_drift,1.9806378759312793e-12,1.9770851622524788e-12,3.552713678800501e-15,0.0017937219730941704,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,alpha_sky,-0.051376006340293906,-0.0513760063402778,1.6105172750968677e-14,3.134765408641248e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,beta_sky,-0.10192327077928982,-0.1019232707796044,3.145816940275381e-13,3.08645603326231e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,propagation_time,90.48332805298364,90.48332805303014,4.6497916628140956e-11,5.138838018965176e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,euclidean_distance,82.77791694007585,82.77791694008575,9.890754881780595e-12,1.1948542857075608e-13,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,excess_time_delay,7.7054111129077825,7.70541111294439,3.660716174636036e-11,4.750838236893507e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,one_plus_z,0.8895745166866572,0.8895745166884386,1.7813528430110637e-12,2.0024773749616733e-12,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,redshift,-0.11042548331334279,-0.1104254833115614,1.7813805985866793e-12,1.6131970131675518e-11,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,null_constraint_error,2.55351295663786e-12,2.5553587024162998e-12,1.8457457784397266e-15,0.0007223039867923136,1e-07,PASS,archived CSV versus independent_reference,
D,0.00125,-0.58,7.853981633974483,launch_direction_difference,0.0,7.0165560322006035e-12,7.0165560322006035e-12,7.0165560322006035e-12,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
F,0.0025,-0.58,3.141592653589793,r_emit,12.0,12.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,p_r_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,t_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,tau_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,emitter_energy,0.9457371501351698,0.9457371501351698,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,emitter_angular_momentum,3.678005234760266,3.678005234760266,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,alpha_launch,2.9391902888028048,2.939190288802895,9.015010959956271e-14,3.067174995201825e-14,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
F,0.0025,-0.58,3.141592653589793,beta_launch,-1.592108657738227,-1.5921086577382064,2.0650148258027912e-14,1.2970313400194567e-14,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
F,0.0025,-0.58,3.141592653589793,x_hit,-3.957889571637452e-12,-5.626554777649062e-12,1.6686652060116103e-12,0.29656961887942856,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,y_hit,6.956657472301231e-13,1.1998180227124069e-12,5.041522754822838e-13,0.42019061719256046,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,hit_error,4.018562018078822e-12,5.753058486884259e-12,1.734496468805437e-12,0.3014911933816973,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,impact_parameter,10.422962942049875,10.422962942050042,1.6697754290362354e-13,1.6020160853683468e-14,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,impact_parameter_drift,1.3677947663381929e-12,1.3731238368563936e-12,5.329070518200751e-15,0.0038809831824062097,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,alpha_sky,-0.12276814750293863,-0.1227681475029405,1.8735013540549517e-15,1.5260484027504595e-14,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,beta_sky,0.025193538841659455,0.02519353884166,5.447031714567174e-16,2.1620748672115766e-14,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,propagation_time,80.35291183108191,80.35291183108201,9.947598300641403e-14,1.237988527603487e-15,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,euclidean_distance,72.89414068670325,72.89414068670325,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,excess_time_delay,7.458771144378659,7.458771144378758,9.947598300641403e-14,1.3336779086107674e-14,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,one_plus_z,1.0051167753150607,1.0051167753150596,1.1102230246251565e-15,1.1045711820670285e-15,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,redshift,0.005116775315060718,0.0051167753150596,1.1171619185290638e-15,2.1833319810639508e-13,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,null_constraint_error,1.281613704051665e-12,1.283285977482507e-12,1.672273430841844e-15,0.0013031182917796977,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,3.141592653589793,launch_direction_difference,0.0,2.0743288181006974e-14,2.0743288181006974e-14,2.0743288181006974e-14,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
F,0.0025,-0.58,4.71238898038469,r_emit,10.940215024115274,10.940215024192725,7.745093455469032e-11,7.079470959521237e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,p_r_emit,-0.04336085201240393,-0.0433608520124826,7.866624018859625e-14,1.8142226579392406e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,t_emit,67.18433114830191,67.18433114818762,1.1428369361965451e-10,1.701046831401596e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,tau_emit,57.729855741316044,57.72985574120398,1.12066800284083e-10,1.941227790109982e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,emitter_energy,0.9457371501351698,0.9457371501351698,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,emitter_angular_momentum,3.678005234760266,3.678005234760266,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,alpha_launch,1.1039015948599287,1.1039015947152324,1.4469625497781635e-10,1.3107713192150656e-10,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
F,0.0025,-0.58,4.71238898038469,beta_launch,-1.6282231740558188,-1.6282231740499216,5.8972826622039065e-12,3.6219129884474518e-12,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
F,0.0025,-0.58,4.71238898038469,x_hit,2.6367796834847468e-15,-4.740340342479499e-10,4.740366710276334e-10,1.000005562426942,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,y_hit,-4.440892098500626e-16,5.651656365124325e-10,5.651660806016423e-10,1.0000007857682442,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,z_hit,-79.99999999999999,-80.0,1.4210854715202004e-14,1.7763568394002506e-16,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,hit_error,2.673915167978067e-15,7.376452143950297e-10,7.376425404798617e-10,0.9999963750660673,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,impact_parameter,11.569032052322385,11.5690320524158,9.341505347038037e-11,8.07457815374224e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,impact_parameter_drift,1.163513729807164e-12,1.1617373729677638e-12,1.7763568394002505e-15,0.0015267175572519084,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,alpha_sky,0.06272858610751673,0.0627285861077026,1.8586521211005902e-13,2.9630065595761318e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,beta_sky,0.12444530283437073,0.1244453028355609,1.1901729601859756e-12,9.563823889429095e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,propagation_time,85.34255710261726,85.34255710262816,1.0899725566559937e-11,1.277173538806968e-13,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,euclidean_distance,77.43768508537055,77.43768508535759,1.2960299500264227e-11,1.6736424243540145e-13,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,excess_time_delay,7.904872017246717,7.904872017270577,2.3860025066824164e-11,3.0183948601185123e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,one_plus_z,1.3659396067320118,1.3659396067265084,5.503375533066901e-12,4.02900355619209e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,redshift,0.36593960673201176,0.3659396067265084,5.503375533066901e-12,1.503902674600944e-11,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,null_constraint_error,1.3121101427593374e-12,1.3073223059656414e-12,4.7878367936959876e-15,0.003648959517702742,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,4.71238898038469,launch_direction_difference,0.0,1.018572796544804e-11,1.018572796544804e-11,1.018572796544804e-11,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
F,0.0025,-0.58,6.283185307179586,r_emit,9.186698861985102,9.186698861992792,7.689848757763684e-12,8.370633318109647e-13,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,6.283185307179586,p_r_emit,-0.05361920057286811,-0.0536192005723101,5.580119699644115e-13,1.0406943109979366e-11,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,6.283185307179586,t_emit,118.99358264682564,118.993582646624,2.0163781755400123e-10,1.6945268229503153e-12,1e-07,PASS,archived CSV versus independent_reference,
F,0.0025,-0.58,6.283185307179586,tau_emit,100.85943684915861,100.859436848967,1.9161916497978382e-10,1.8998635226008834e-12,1e-07,PASS,archived CSV versus independent_reference,
